loan_amount,term,interest_rate,installment,grade,sub_grade,loan_status,loan_purpose,balance,paid_total,paid_principal,paid_interest,annual_income,debt_to_income,emp_length,homeownership,verified_income,state,delinq_2y,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,credit_utilization,dti_group,income_group,problem_loan,issue_month,risk_category,issue_date
10000,36,6.71,307.45,A,A3,Current,credit_card,9241.17,918.62,758.83,159.79,42000.0,22.07,3.0,MORTGAGE,Source Verified,IN,0,0,24,16,229703,76754,33.41445257571734,20-30,Medium,0,Mar-2018,No Current Problem,2018-03-01
4975,36,16.01,174.94,C,C5,Current,debt_consolidation,4644.94,520.4,330.06,190.34,12000.0,10.3,Unknown,OWN,Verified,OK,1,1,4,3,37000,3376,9.124324324324325,10-20,Low,0,Mar-2018,No Current Problem,2018-03-01
5550,36,21.45,210.39,D,D5,Current,credit_card,5093.19,851.49,456.81,394.68,110000.0,34.15,1.0,RENT,Source Verified,WI,0,0,27,17,152633,112589,73.76452012343333,30-40,Very High,0,Feb-2018,No Current Problem,2018-02-01
10500,36,5.32,316.21,A,A1,Current,debt_consolidation,9414.17,1261.74,1085.83,175.91,40400.0,27.17,2.0,RENT,Not Verified,GA,0,1,16,11,90564,29133,32.16841128925401,20-30,Medium,0,Feb-2018,No Current Problem,2018-02-01
25000,36,6.72,768.74,A,A3,Current,debt_consolidation,21820.89,3825.03,3179.11,645.92,115000.0,23.93,10.0,MORTGAGE,Source Verified,FL,0,0,29,12,326429,64232,19.677173290363296,20-30,Very High,0,Jan-2018,No Current Problem,2018-01-01
10000,60,12.62,225.6,C,C1,Current,credit_card,9510.61,895.39,489.39,406.0,36000.0,6.1,1.0,MORTGAGE,Not Verified,NY,0,0,7,6,24300,8046,33.111111111111114,0-10,Low,0,Feb-2018,No Current Problem,2018-02-01
15000,36,9.93,483.52,B,B2,Current,home_improvement,13173.03,2438.29,1826.97,611.32,115000.0,23.05,1.0,RENT,Not Verified,CA,0,1,21,7,152483,79249,51.972351016178855,20-30,Very High,0,Jan-2018,No Current Problem,2018-01-01
16000,36,10.42,519.44,B,B3,Current,credit_card,14064.14,2578.68,1935.86,642.82,70000.0,0.0,3.0,RENT,Source Verified,NY,0,0,7,2,600,0,0.0,0-10,Medium,0,Jan-2018,No Current Problem,2018-01-01
14000,36,12.62,469.16,C,C1,Current,debt_consolidation,12588.24,1942.74,1411.76,530.98,56000.0,9.84,5.0,RENT,Source Verified,NY,0,1,19,13,29200,14731,50.4486301369863,0-10,Medium,0,Feb-2018,No Current Problem,2018-02-01
4000,36,17.09,142.8,D,D1,Current,other,3650.1,567.4,349.9,217.5,118000.0,8.41,10.0,MORTGAGE,Verified,CA,1,1,25,16,411688,44169,10.728755756786693,0-10,Very High,0,Feb-2018,No Current Problem,2018-02-01
24000,60,28.72,757.72,F,F1,Current,debt_consolidation,23438.41,2008.67,561.59,1447.08,105000.0,22.1,2.0,OWN,Source Verified,TX,0,1,37,12,171038,149856,87.6156175820578,20-30,Very High,0,Mar-2018,No Current Problem,2018-03-01
14000,36,6.08,426.42,A,A2,Current,home_improvement,12204.46,2094.27,1795.54,298.73,85000.0,9.81,10.0,MORTGAGE,Not Verified,MD,0,0,16,11,286600,36664,12.792742498255407,0-10,High,0,Jan-2018,No Current Problem,2018-01-01
6500,36,10.42,211.03,B,B3,Fully Paid,house,0.0,6502.3486805554,6500.0,2.35,71487.0,18.52,10.0,MORTGAGE,Source Verified,TX,0,5,17,7,236141,61100,25.87437166777476,10-20,Medium,0,Feb-2018,No Current Problem,2018-02-01
3200,36,16.01,112.52,C,C5,Current,debt_consolidation,2915.05,428.73,284.95,143.78,27480.0,24.89,5.0,MORTGAGE,Verified,SC,0,1,15,11,102277,19315,18.88498880491215,20-30,Low,0,Feb-2018,No Current Problem,2018-02-01
15000,36,7.97,469.84,A,A5,Current,other,13881.96,1432.03,1118.04,313.99,50000.0,25.11,2.0,OWN,Source Verified,NC,0,2,12,7,71194,48265,67.79363429502486,20-30,Medium,0,Feb-2018,No Current Problem,2018-02-01
19000,36,11.99,630.99,B,B5,Current,debt_consolidation,17208.78,2542.95,1791.22,751.73,65000.0,22.54,2.0,OWN,Not Verified,MD,2,2,51,27,139204,115098,82.68296888020458,20-30,Medium,0,Feb-2018,No Current Problem,2018-02-01
22000,60,15.05,523.96,C,C4,Current,debt_consolidation,20728.27,2638.2,1271.73,1366.47,120690.0,12.89,9.0,MORTGAGE,Not Verified,CA,0,3,15,8,64626,28999,44.87203292792374,10-20,Very High,0,Jan-2018,No Current Problem,2018-01-01
11100,60,21.85,305.63,D,D5,Fully Paid,debt_consolidation,0.0,11561.3237662903,11100.0,461.32,80000.0,20.84,2.0,RENT,Source Verified,AK,0,2,17,11,79838,54586,68.37095117613167,20-30,High,0,Mar-2018,No Current Problem,2018-03-01
8000,36,10.9,261.54,B,B4,Current,debt_consolidation,7203.35,1066.47,796.65,269.82,60000.0,12.32,1.0,RENT,Source Verified,RI,0,8,23,16,37744,17405,46.11328952946164,10-20,Medium,0,Feb-2018,No Current Problem,2018-02-01
23000,36,5.31,692.54,A,A1,Current,debt_consolidation,21815.86,1378.3,1184.14,194.16,97000.0,7.29,3.0,MORTGAGE,Source Verified,AK,0,4,34,17,564083,24065,4.266216141950741,0-10,High,0,Mar-2018,No Current Problem,2018-03-01
9000,36,10.42,292.19,B,B3,Current,debt_consolidation,5657.31,3650.53,3342.69,307.84,109992.0,2.25,2.0,RENT,Source Verified,TX,1,0,7,3,21500,7364,34.25116279069768,0-10,Very High,0,Jan-2018,No Current Problem,2018-01-01
18000,36,6.07,548.17,A,A2,Current,credit_card,17083.45,1090.27,916.55,173.72,125000.0,5.44,10.0,MORTGAGE,Source Verified,MA,2,1,9,7,280900,21497,7.652901388394446,0-10,Very High,0,Mar-2018,No Current Problem,2018-03-01
12000,36,7.35,372.45,A,A4,Current,credit_card,10640.76,1619.26,1359.24,260.02,40000.0,6.87,8.0,RENT,Not Verified,NY,0,0,11,9,35600,10697,30.047752808988765,0-10,Low,0,Feb-2018,No Current Problem,2018-02-01
4650,36,6.71,142.97,A,A3,Current,medical,3846.46,875.44,803.54,71.9,52500.0,9.92,5.0,OWN,Not Verified,ID,0,1,17,5,31453,7338,23.33004800813913,0-10,Medium,0,Mar-2018,No Current Problem,2018-03-01
18000,36,7.97,563.81,A,A5,Current,other,15749.0,2811.08,2251.0,560.08,50000.0,25.16,5.0,MORTGAGE,Source Verified,WA,1,5,26,10,67947,50045,73.65299424551489,20-30,Medium,0,Jan-2018,No Current Problem,2018-01-01
6000,36,10.42,194.79,B,B3,Current,other,5400.65,793.05,599.35,193.7,45000.0,13.79,7.0,MORTGAGE,Source Verified,TX,0,5,12,6,171631,121788,70.959209000705,10-20,Medium,0,Feb-2018,No Current Problem,2018-02-01
40000,60,11.99,889.58,B,B5,Current,debt_consolidation,38010.78,3531.68,1989.22,1542.46,161000.0,20.2,Unknown,MORTGAGE,Verified,AL,0,1,25,12,376627,90588,24.052444460965358,20-30,Very High,0,Feb-2018,No Current Problem,2018-02-01
30000,60,15.05,714.49,C,C4,Current,other,28265.84,3509.74,1734.16,1775.58,50000.0,30.33,0.0,OWN,Verified,NC,0,3,55,25,311875,60361,19.354228456913827,30-40,Medium,0,Jan-2018,No Current Problem,2018-01-01
30000,60,28.72,947.15,F,F1,Current,debt_consolidation,29295.97,2793.58,704.03,2089.55,170000.0,27.57,2.0,RENT,Verified,TX,0,0,20,9,155259,110481,71.15915985546731,20-30,Very High,0,Mar-2018,No Current Problem,2018-03-01
24000,36,6.72,737.99,A,A3,Current,other,20948.06,3672.03,3051.94,620.09,105832.0,10.52,10.0,MORTGAGE,Verified,MT,0,2,25,4,292894,51261,17.50155346302758,10-20,Very High,0,Jan-2018,No Current Problem,2018-01-01
9100,36,26.77,370.39,E,E5,Current,home_improvement,8586.56,1084.1,513.44,570.66,42000.0,15.73,5.0,RENT,Not Verified,CA,0,7,11,7,419821,25234,6.010656922831397,10-20,Medium,0,Mar-2018,No Current Problem,2018-03-01
7000,36,6.08,213.21,A,A2,Current,house,6283.6,854.03,716.4,137.63,94966.0,10.54,10.0,MORTGAGE,Source Verified,GA,1,1,29,15,275065,29979,10.898878446912548,10-20,High,0,Jan-2018,No Current Problem,2018-01-01
10000,36,16.01,351.62,C,C5,Current,other,9336.62,1045.97,663.38,382.59,55000.0,22.04,10.0,RENT,Not Verified,NJ,0,1,26,8,54734,41218,75.30602550517045,20-30,Medium,0,Mar-2018,No Current Problem,2018-03-01
16000,60,19.03,415.32,D,D3,Current,debt_consolidation,15507.51,1229.04,492.49,736.55,105000.0,17.79,10.0,RENT,Verified,CA,0,2,12,11,72492,39625,54.66120399492358,10-20,Very High,0,Feb-2018,No Current Problem,2018-02-01
20000,36,9.44,640.1,B,B1,Current,debt_consolidation,17547.89,3174.28,2452.11,722.17,60000.0,16.42,3.0,RENT,Source Verified,OR,0,1,22,9,43522,26919,61.8514774137218,10-20,Medium,0,Jan-2018,No Current Problem,2018-01-01
40000,36,9.44,1280.2,B,B1,Fully Paid,major_purchase,0.0,41133.5339462166,40000.0,1133.53,2300000.0,3.08,3.0,MORTGAGE,Verified,NC,0,1,27,9,2761000,942456,34.13458891705904,0-10,Very High,0,Jan-2018,No Current Problem,2018-01-01
40000,36,5.31,1204.42,A,A1,Current,debt_consolidation,36904.08,3601.46,3095.92,505.54,151500.0,11.85,7.0,MORTGAGE,Source Verified,MD,0,3,38,17,633067,102668,16.217556751497078,10-20,Very High,0,Mar-2018,No Current Problem,2018-03-01
9000,36,9.43,288.01,B,B1,Current,debt_consolidation,8343.01,859.31,656.99,202.32,56000.0,28.6,10.0,OWN,Source Verified,PA,1,1,62,36,163059,32750,20.084754598028933,20-30,Medium,0,Mar-2018,No Current Problem,2018-03-01
7800,36,9.43,249.61,B,B1,Current,debt_consolidation,7230.6,728.4,569.4,159.0,65000.0,16.76,2.0,MORTGAGE,Not Verified,NJ,0,1,16,10,141400,36229,25.621640735502123,10-20,Medium,0,Mar-2018,No Current Problem,2018-03-01
25000,36,25.82,1004.87,E,E4,Current,debt_consolidation,23071.03,3983.62,1928.97,2054.65,75000.0,31.04,9.0,MORTGAGE,Verified,NV,0,3,32,21,433318,76783,17.719780853784055,30-40,Medium,0,Jan-2018,No Current Problem,2018-01-01
35000,60,11.98,778.21,B,B5,Current,debt_consolidation,33700.73,2288.04,1299.27,988.77,98000.0,17.67,10.0,MORTGAGE,Source Verified,RI,0,1,15,7,332710,43098,12.953623275525233,10-20,High,0,Mar-2018,No Current Problem,2018-03-01
14000,36,7.97,438.52,A,A5,Current,debt_consolidation,12249.21,2149.21,1750.79,398.42,38700.0,29.24,2.0,RENT,Source Verified,CA,0,0,6,6,57250,26450,46.200873362445414,20-30,Low,0,Feb-2018,No Current Problem,2018-02-01
40000,60,13.58,922.05,C,C2,Current,house,39055.92,1783.74,944.08,839.66,60000.0,15.0,10.0,RENT,Verified,CT,0,5,12,7,48522,33116,68.24945385598285,10-20,Medium,0,Mar-2018,No Current Problem,2018-03-01
13175,36,9.92,424.63,B,B2,Current,credit_card,12220.0,1266.63,955.0,311.63,72000.0,30.1,6.0,MORTGAGE,Not Verified,MD,0,3,29,19,404750,59589,14.722421247683757,30-40,Medium,0,Mar-2018,No Current Problem,2018-03-01
5600,36,16.02,196.94,C,C5,Current,car,5101.41,777.79,498.59,279.2,120000.0,13.99,10.0,MORTGAGE,Source Verified,CA,2,0,24,8,187200,101601,54.27403846153847,10-20,Very High,0,Feb-2018,No Current Problem,2018-02-01
25000,36,6.72,768.74,A,A3,Current,debt_consolidation,22463.84,3065.63,2536.16,529.47,0.0,17.57,Unknown,MORTGAGE,Not Verified,TN,0,2,20,12,376670,73682,19.561419810444157,10-20,,0,Jan-2018,No Current Problem,2018-01-01
25000,36,5.32,752.87,A,A1,Current,credit_card,21761.23,3749.57,3238.77,510.8,120000.0,4.76,10.0,MORTGAGE,Verified,CA,0,1,12,6,331900,2863,0.8626092196444713,0-10,Very High,0,Jan-2018,No Current Problem,2018-01-01
10000,36,7.35,310.38,A,A4,Current,debt_consolidation,8994.29,1237.44,1005.71,231.73,80000.0,16.7,10.0,OWN,Not Verified,NY,0,0,25,10,351287,42935,12.222200081414911,10-20,High,0,Jan-2018,No Current Problem,2018-01-01
12500,60,11.99,278.0,B,B5,Current,debt_consolidation,11719.03,1381.67,780.97,600.7,68000.0,19.22,10.0,MORTGAGE,Not Verified,MN,0,6,46,26,296634,48467,16.338990135992503,10-20,Medium,0,Jan-2018,No Current Problem,2018-01-01
23000,60,11.98,511.39,B,B5,Current,small_business,22146.21,1503.55,853.79,649.76,80000.0,8.85,2.0,RENT,Source Verified,NJ,2,2,31,11,78048,25715,32.94767322673226,0-10,High,0,Mar-2018,No Current Problem,2018-03-01
18000,36,10.91,588.54,B,B4,Current,debt_consolidation,15836.57,2931.79,2163.43,768.36,110000.0,17.36,10.0,MORTGAGE,Not Verified,MO,0,3,18,11,87550,60828,69.478012564249,10-20,Very High,0,Jan-2018,No Current Problem,2018-01-01
10500,36,9.43,336.01,B,B1,Current,debt_consolidation,9733.52,997.03,766.48,230.55,34000.0,56.76,10.0,MORTGAGE,Verified,TX,0,3,18,12,250795,76529,30.514563687473835,40+,Low,0,Mar-2018,No Current Problem,2018-03-01
20000,36,6.07,609.08,A,A2,Current,small_business,18468.54,1820.5,1531.46,289.04,120000.0,18.76,10.0,MORTGAGE,Not Verified,NC,0,1,20,11,188924,61184,32.38550951705448,10-20,Very High,0,Mar-2018,No Current Problem,2018-03-01
35000,60,19.42,916.03,D,D3,Current,debt_consolidation,33934.09,2710.33,1065.91,1644.42,78000.0,14.32,3.0,MORTGAGE,Source Verified,TX,0,1,39,17,378769,195420,51.59345141761865,10-20,High,0,Mar-2018,No Current Problem,2018-03-01
40000,36,5.32,1204.6,A,A1,Current,debt_consolidation,35863.53,4806.58,4136.47,670.11,86000.0,20.32,3.0,MORTGAGE,Verified,SC,0,1,32,17,303755,42222,13.900018106697832,20-30,High,0,Jan-2018,No Current Problem,2018-01-01
10000,60,14.08,233.1,C,C3,Current,credit_card,9528.72,916.76,471.28,445.48,41000.0,16.92,10.0,MORTGAGE,Not Verified,WV,0,2,16,6,116707,30721,26.32318541304292,10-20,Medium,0,Feb-2018,No Current Problem,2018-02-01
15000,36,6.07,456.81,A,A2,Current,home_improvement,13851.66,1360.31,1148.34,211.97,90000.0,10.08,10.0,MORTGAGE,Source Verified,TX,0,0,26,12,206636,35472,17.166418242706982,10-20,High,0,Mar-2018,No Current Problem,2018-03-01
9125,36,15.05,316.55,C,C4,Current,credit_card,8088.8,1575.12,1036.2,538.92,54000.0,25.02,10.0,MORTGAGE,Verified,CA,0,0,15,9,33139,27326,82.45873442167839,20-30,Medium,0,Jan-2018,No Current Problem,2018-01-01
40000,60,11.98,889.38,B,B5,Current,debt_consolidation,38515.13,2641.52,1484.87,1156.65,280000.0,11.49,6.0,MORTGAGE,Not Verified,NJ,1,4,36,22,508303,70602,13.889746863583335,10-20,Very High,0,Mar-2018,No Current Problem,2018-03-01
12000,60,24.84,351.1,E,E3,Current,debt_consolidation,11685.48,1036.74,314.52,722.22,50000.0,23.38,2.0,RENT,Source Verified,OR,0,3,41,14,120155,114770,95.51828887686737,20-30,Medium,0,Mar-2018,No Current Problem,2018-03-01
8300,36,14.07,283.96,C,C3,Current,debt_consolidation,6700.83,1855.56,1599.17,256.39,33996.0,4.45,0.0,MORTGAGE,Not Verified,IL,0,2,9,7,8300,3634,43.78313253012048,0-10,Low,0,Feb-2018,No Current Problem,2018-02-01
17150,36,12.62,574.72,C,C1,Current,debt_consolidation,15547.5,2286.86,1602.5,684.36,60000.0,17.86,0.0,MORTGAGE,Verified,NY,0,1,9,5,47800,32393,67.76778242677824,10-20,Medium,0,Feb-2018,No Current Problem,2018-02-01
3000,36,10.9,98.08,B,B4,Current,car,2785.57,292.42,214.43,77.99,60000.0,16.18,3.0,OWN,Not Verified,IN,0,1,26,10,56600,30932,54.65017667844523,10-20,Medium,0,Mar-2018,No Current Problem,2018-03-01
12000,60,17.09,298.82,D,D1,Current,credit_card,11341.92,1471.31,658.08,813.23,92000.0,15.72,0.0,RENT,Not Verified,VA,0,2,17,6,54725,32002,58.477843764275924,10-20,High,0,Jan-2018,No Current Problem,2018-01-01
16000,60,14.08,372.96,C,C3,Current,debt_consolidation,15051.87,1778.06,948.13,829.93,87000.0,32.73,2.0,MORTGAGE,Verified,IN,0,10,53,36,339669,111078,32.70183619935879,30-40,High,0,Feb-2018,No Current Problem,2018-02-01
11000,36,18.06,398.01,D,D2,Current,debt_consolidation,9802.18,1967.98,1197.82,770.16,80000.0,15.9,2.0,RENT,Source Verified,OH,0,3,16,9,63678,50070,78.62998209742769,10-20,High,0,Jan-2018,No Current Problem,2018-01-01
35000,36,10.41,1136.11,B,B3,Current,debt_consolidation,32480.81,3418.46,2519.19,899.27,68000.0,41.42,10.0,MORTGAGE,Verified,VA,1,0,25,8,382779,100295,26.201803129220778,40+,Medium,0,Feb-2018,No Current Problem,2018-02-01
23000,60,12.62,518.86,C,C1,Current,debt_consolidation,21874.49,2043.19,1125.51,917.68,125000.0,14.89,10.0,MORTGAGE,Not Verified,WV,0,4,28,10,333783,67650,20.267658928105988,10-20,Very High,0,Feb-2018,No Current Problem,2018-02-01
12675,36,10.41,411.44,B,B3,Current,debt_consolidation,11762.68,1219.66,912.32,307.34,52000.0,20.97,10.0,MORTGAGE,Not Verified,AL,0,1,32,12,251476,24341,9.679253686236459,20-30,Medium,0,Mar-2018,No Current Problem,2018-03-01
8000,36,9.44,256.04,B,B1,Current,credit_card,7019.16,1276.0,980.84,295.16,20000.0,17.17,1.0,OWN,Source Verified,CA,0,1,19,10,40649,8963,22.04974292110507,10-20,Low,0,Jan-2018,No Current Problem,2018-01-01
5500,36,10.42,178.56,B,B3,Current,debt_consolidation,4834.53,889.62,665.47,224.15,49000.0,17.24,Unknown,OWN,Verified,CA,0,1,44,18,75300,26067,34.61752988047809,10-20,Medium,0,Jan-2018,No Current Problem,2018-01-01
36025,36,10.91,1177.88,B,B4,Current,debt_consolidation,31695.22,5834.81,4329.78,1505.03,179443.0,28.14,5.0,MORTGAGE,Verified,VA,0,1,38,12,555371,180125,32.433274333733664,20-30,Very High,0,Jan-2018,No Current Problem,2018-01-01
20000,36,13.59,679.58,C,C2,Current,debt_consolidation,18156.66,2732.74,1843.34,889.4,112029.0,11.46,6.0,RENT,Source Verified,TX,1,0,16,9,56359,41229,73.15424333291932,10-20,Very High,0,Feb-2018,No Current Problem,2018-02-01
15000,60,12.62,338.39,C,C1,Current,other,14265.96,1327.27,734.04,593.23,34000.0,30.27,2.0,OWN,Source Verified,CT,0,5,11,9,65916,44603,67.6664239334911,30-40,Low,0,Feb-2018,No Current Problem,2018-02-01
4500,36,6.08,137.07,A,A2,Current,credit_card,4039.43,546.76,460.57,86.19,43000.0,18.14,10.0,MORTGAGE,Source Verified,NC,0,2,6,3,87717,34662,39.51571531174117,10-20,Medium,0,Feb-2018,No Current Problem,2018-02-01
13000,36,9.44,416.07,B,B1,Current,debt_consolidation,11406.1,2063.31,1593.9,469.41,61175.0,6.36,10.0,MORTGAGE,Source Verified,FL,0,0,10,7,21200,11554,54.50000000000001,0-10,Medium,0,Jan-2018,No Current Problem,2018-01-01
2800,36,14.07,95.8,C,C3,Current,debt_consolidation,2608.87,285.21,191.13,94.08,24000.0,5.7,3.0,RENT,Source Verified,NC,0,0,4,3,3400,3336,98.11764705882354,0-10,Low,0,Mar-2018,No Current Problem,2018-03-01
12000,36,11.99,398.52,B,B5,Current,debt_consolidation,10868.71,1586.09,1131.29,454.8,45000.0,44.29,0.0,RENT,Verified,CA,0,2,42,15,74327,90943,122.35526793762696,40+,Medium,0,Feb-2018,No Current Problem,2018-02-01
20000,60,13.59,461.13,C,C2,Current,debt_consolidation,19045.42,1806.77,954.58,852.19,110000.0,33.55,2.0,MORTGAGE,Verified,PA,0,2,30,21,321656,117941,36.666811749197905,30-40,Very High,0,Feb-2018,No Current Problem,2018-02-01
3000,36,9.44,96.02,B,B1,Current,other,2706.88,380.15,293.12,87.03,30000.0,31.24,10.0,OWN,Verified,NY,0,0,11,8,91440,41316,45.183727034120736,30-40,Low,0,Feb-2018,No Current Problem,2018-02-01
18200,36,7.96,569.99,A,A5,Current,debt_consolidation,17298.49,1156.08,901.51,254.57,93000.0,9.59,5.0,OWN,Not Verified,KS,0,1,27,10,46300,19581,42.29157667386609,0-10,High,0,Mar-2018,No Current Problem,2018-03-01
10000,36,6.72,307.5,A,A3,Current,credit_card,8985.52,1226.27,1014.48,211.79,40000.0,15.18,6.0,RENT,Not Verified,FL,0,1,8,6,26664,14120,52.955295529552956,10-20,Low,0,Feb-2018,No Current Problem,2018-02-01
16225,60,12.62,366.03,C,C1,Current,credit_card,15434.48,1489.34,790.52,662.22,72320.0,13.99,10.0,MORTGAGE,Source Verified,AZ,0,0,12,8,343658,29152,8.482852137881265,10-20,Medium,0,Feb-2018,No Current Problem,2018-02-01
3000,36,10.9,98.08,B,B4,Current,home_improvement,2785.57,292.42,214.43,77.99,58764.0,26.63,Unknown,MORTGAGE,Verified,FL,0,2,15,4,147741,91154,61.69851293818236,20-30,Medium,0,Feb-2018,No Current Problem,2018-02-01
6000,36,7.34,186.2,A,A4,Current,debt_consolidation,5700.09,367.51,299.91,67.6,48000.0,27.9,7.0,RENT,Source Verified,CT,0,0,7,6,86046,32644,37.93784719801037,20-30,Medium,0,Mar-2018,No Current Problem,2018-03-01
15000,60,18.06,381.4,D,D2,Current,debt_consolidation,14363.2,1487.98,636.8,851.18,75000.0,17.78,2.0,MORTGAGE,Not Verified,NV,4,3,22,12,260722,20513,7.867767200312977,10-20,Medium,0,Feb-2018,No Current Problem,2018-02-01
12000,36,21.45,454.88,D,D5,Current,debt_consolidation,10755.87,2260.1,1244.13,1015.97,150000.0,7.15,1.0,MORTGAGE,Source Verified,NJ,3,1,19,12,309992,16211,5.229489793284988,0-10,Very High,0,Jan-2018,No Current Problem,2018-01-01
18450,36,6.71,567.24,A,A3,Current,debt_consolidation,17519.26,1120.72,930.74,189.98,45000.0,9.81,2.0,OWN,Source Verified,AZ,0,4,10,6,375048,23822,6.351720313133252,0-10,Medium,0,Mar-2018,No Current Problem,2018-03-01
5000,36,9.93,161.18,B,B2,Current,credit_card,4514.8,641.96,485.2,156.76,89000.0,6.31,3.0,RENT,Not Verified,NJ,0,2,7,7,34038,15307,44.97032728127387,0-10,High,0,Feb-2018,No Current Problem,2018-02-01
16600,36,7.34,515.15,A,A4,In Grace Period,home_improvement,15770.24,1016.76,829.76,187.0,35000.0,43.38,10.0,MORTGAGE,Verified,WA,0,4,11,8,344718,42113,12.216652452149294,40+,Low,0,Mar-2018,No Current Problem,2018-03-01
5000,36,11.99,166.05,B,B5,Current,debt_consolidation,4407.83,823.59,592.17,231.42,40000.0,0.75,1.0,RENT,Source Verified,NJ,0,0,5,0,0,0,0.0,0-10,Low,0,Jan-2018,No Current Problem,2018-01-01
6000,36,9.43,192.01,B,B1,Current,home_improvement,5562.0,569.74,438.0,131.74,56000.0,28.69,Unknown,OWN,Verified,OH,0,0,29,12,47268,39041,82.59499026825759,20-30,Medium,0,Mar-2018,No Current Problem,2018-03-01
10500,36,10.91,343.31,B,B4,Current,debt_consolidation,9495.01,1357.56,1004.99,352.57,86000.0,27.66,4.0,RENT,Verified,LA,0,1,31,6,249350,262055,105.09524764387407,20-30,High,0,Feb-2018,No Current Problem,2018-02-01
5000,36,9.92,161.15,B,B2,Current,credit_card,4759.38,316.79,240.62,76.17,52000.0,27.76,1.0,OWN,Not Verified,MS,0,13,37,8,131520,54598,41.51307785888078,20-30,Medium,0,Mar-2018,No Current Problem,2018-03-01
9000,36,10.41,292.15,B,B3,Current,credit_card,8569.99,573.89,430.01,143.88,128000.0,14.8,10.0,MORTGAGE,Source Verified,WA,1,6,29,19,667065,111771,16.75563850599267,10-20,Very High,0,Mar-2018,No Current Problem,2018-03-01
30000,36,7.34,930.99,A,A4,Current,credit_card,26982.5,3711.73,3017.5,694.23,120000.0,17.77,10.0,MORTGAGE,Source Verified,LA,0,2,33,12,535313,82641,15.437884004311497,10-20,Very High,0,Feb-2018,No Current Problem,2018-02-01
10000,36,11.99,332.1,B,B5,Current,debt_consolidation,9057.25,1311.75,942.75,369.0,25000.0,9.07,Unknown,OWN,Source Verified,TX,0,0,8,4,8600,5890,68.48837209302326,0-10,Low,0,Feb-2018,No Current Problem,2018-02-01
8000,36,9.93,257.88,B,B2,Current,credit_card,7025.61,1284.99,974.39,310.6,60000.0,22.57,0.0,RENT,Not Verified,MD,0,0,36,23,188391,169507,89.97616658969908,20-30,Medium,0,Jan-2018,No Current Problem,2018-01-01
13000,36,9.93,419.05,B,B2,Current,credit_card,11092.05,2472.14,1907.95,564.19,30000.0,14.04,2.0,RENT,Not Verified,NY,0,0,8,7,21800,13550,62.15596330275229,10-20,Low,0,Jan-2018,No Current Problem,2018-01-01
2000,36,17.09,71.4,D,D1,Fully Paid,car,0.0,2049.5226799213,2000.0,49.52,42000.0,17.66,0.0,RENT,Source Verified,SC,0,1,57,21,257256,282639,109.8668252635507,10-20,Medium,0,Feb-2018,No Current Problem,2018-02-01
